tweet_id,retweet_count,favorite_count,user_count
775350846108426240,3692,9727,9099509
775085132600442880,4453,14892,9099509
774757898236878852,1683,8270,9099509
774639387460112384,1640,6457,9099509
774314403806253056,5187,20888,9099110
773985732834758656,3649,10321,9099509
773922284943896577,1650,6140,9099509
773704687002451968,1526,6333,9099509
773670353721753600,1247,5134,9099509
773547596996571136,5792,21136,9099509
773336787167145985,4767,0,9099509
773308824254029826,7080,22375,9099509
773247561583001600,3068,9053,9099509
773191612633579521,3886,9565,9099509
772877495989305348,3653,8201,9099509
772826264096874500,2236,7695,9099509
772615324260794368,3180,0,9099509
772581559778025472,1611,6217,9099509
772193107915964416,1308,5753,9099509
772152991789019136,1072,3649,9099509
772117678702071809,695,3606,9099509
772114945936949249,447,2620,9099509
772102971039580160,884,3832,9099509
771908950375665664,1786,6278,9099509
771770456517009408,3195,11492,9099509
771500966810099713,2460,7905,9099509
771380798096281600,4767,10068,9099509
771171053431250945,7003,0,9099509
771136648247640064,2755,8750,9099509
771102124360998913,1357,5959,9099509
771014301343748096,1568,6596,9099573
770787852854652928,1130,4712,9099509
770772759874076672,1343,4954,9099509
770655142660169732,1688,7031,9099509
770414278348247044,1969,6050,9099509
770293558247038976,1376,5928,9099509
770093767776997377,2875,0,9099509
770069151037685760,2158,7259,9099509
769940425801170949,8996,29812,9099509
769695466921623552,1592,6149,9099509
769335591808995329,7269,0,9099509
769212283578875904,1625,5152,9099509
768970937022709760,6117,13611,9099509
768909767477751808,2509,0,9099509
768855141948723200,840,4003,9099509
768609597686943744,1124,3916,9099509
768596291618299904,1212,4824,9099509
768554158521745409,5478,0,9099509
768473857036525572,3222,13000,9099509
768193404517830656,3328,10385,9099509
767884188863397888,1281,4531,9099509
767754930266464257,5054,15260,9099509
767500508068192258,2188,7160,9099509
767191397493538821,3548,11739,9099509
767122157629476866,2694,9705,9099509
766793450729734144,1276,4823,9099509
766714921925144576,358,2500,9099509
766693177336135680,747,3843,9099509
766423258543644672,1478,5728,9099509
766313316352462849,1769,6456,9099509
766078092750233600,2468,0,9099509
766069199026450432,796,4020,9099509
766008592277377025,469,3601,9099509
765719909049503744,2033,6916,9099509
765669560888528897,1156,4938,9099509
765395769549590528,3186,25550,9099509
765371061932261376,2049,6776,9099509
765222098633691136,3180,11087,9099509
764857477905154048,1673,6174,9099509
764259802650378240,1420,5738,9099509
763956972077010945,50,738,9099509
763837565564780549,3889,11975,9099509
763183847194451968,1393,5132,9099509
763167063695355904,2821,0,9099509
763103485927849985,2163,7038,9099509
762699858130116608,3384,11563,9099509
762471784394268675,6022,10693,9099509
762464539388485633,3914,9816,9099509
762316489655476224,1042,4565,9099509
762035686371364864,14582,30283,9099509
761976711479193600,1868,5148,9099509
761750502866649088,3657,0,9099509
761745352076779520,814,4086,9099509
761672994376806400,27291,47023,9099509
761599872357261312,1115,3941,9099509
761371037149827077,16998,0,9099509
761334018830917632,1365,4932,9099509
761292947749015552,1023,4277,9099509
761227390836215808,1477,5090,9099509
761004547850530816,3267,10821,9099509
760893934457552897,910,3633,9099509
760656994973933572,1783,6271,9099509
760641137271070720,1207,4760,9099509
760539183865880579,3394,7201,9099509
760521673607086080,1307,3990,9099509
760290219849637889,10772,25530,9099509
760252756032651264,812,3767,9099509
760190180481531904,1680,5442,9099509
760153949710192640,30,0,9099509
759943073749200896,1957,5650,9099509
759846353224826880,1845,6391,9099509
759793422261743616,1790,5670,9099509
759557299618865152,1125,4463,9099509
759447681597108224,2315,8082,9099509
759446261539934208,459,1593,9099509
759197388317847553,1829,5794,9099509
759159934323924993,1092,0,9099509
759099523532779520,3900,13827,9099509
759047813560868866,1881,6168,9099509
758854675097526272,856,3387,9099509
758828659922702336,3624,10678,9099509
758740312047005698,1517,5457,9099509
758474966123810816,934,3605,9099509
758467244762497024,2061,4557,9099509
758405701903519748,1790,4945,9099509
758355060040593408,986,3212,9099509
758099635764359168,9336,18036,9099509
758041019896193024,346,2573,9099509
757741869644341248,3076,6538,9099509
757729163776290825,7365,0,9099509
757725642876129280,1127,4319,9099509
757611664640446465,1023,4354,9099509
757597904299253760,284,0,9099509
757596066325864448,982,4135,9099509
757400162377592832,6432,14383,9099509
757393109802180609,1616,5528,9099509
757354760399941633,1322,4290,9099509
756998049151549440,1868,5980,9099509
756939218950160384,1879,6325,9099509
756651752796094464,1213,4795,9099509
756526248105566208,3367,9878,9099509
756303284449767430,1033,3752,9099509
756288534030475264,16610,41916,9099509
756275833623502848,1433,6074,9099509
755955933503782912,2683,6944,9099509
755206590534418437,5003,15598,9099509
755110668769038337,10392,20106,9099509
754874841593970688,7392,0,9099509
754856583969079297,2351,6554,9099509
754747087846248448,486,2452,9099509
754482103782404096,1824,5033,9099509
754449512966619136,688,3559,9099509
754120377874386944,2204,7510,9099509
753655901052166144,2036,5538,9099509
753420520834629632,3311,7479,9099509
753398408988139520,1769,5452,9099509
753375668877008896,2177,7267,9099509
753298634498793472,5314,0,9099509
753294487569522689,973,3175,9099509
753039830821511168,19541,35166,9099509
753026973505581056,893,3724,9099509
752932432744185856,6422,11961,9099509
752917284578922496,1470,6604,9099509
752701944171524096,2677,0,9099509
752682090207055872,1488,5703,9099509
752660715232722944,1458,4142,9099509
752568224206688256,2132,5211,9099510
752519690950500352,3217,6993,9099510
752334515931054080,1028,3642,9099510
752309394570878976,15147,0,9099510
752173152931807232,1708,5648,9099510
751950017322246144,853,2900,9099510
751937170840121344,1223,4908,9099510
751830394383790080,1820,5524,9099510
751793661361422336,2686,5502,9099510
751598357617971201,2875,7548,9099510
751583847268179968,1020,4165,9099510
751538714308972544,1170,4798,9099510
751456908746354688,938,3069,9099510
751251247299190784,5481,11916,9099510
751205363882532864,1701,5996,9099510
751132876104687617,1204,4806,9099510
750868782890057730,1279,4555,9099510
750719632563142656,4674,12487,9099510
750506206503038976,1072,4207,9099510
750429297815552001,3988,12479,9099510
750383411068534784,1062,4329,9099510
750381685133418496,26,675,9099510
750147208377409536,893,2963,9099510
750132105863102464,1208,3429,9099510
750117059602808832,1232,4129,9099510
750101899009982464,790,2901,9099510
750086836815486976,500,2057,9099510
750071704093859840,3098,7385,9099510
750056684286914561,842,3004,9099510
750041628174217216,578,3012,9099510
750026558547456000,734,2573,9099510
750011400160841729,840,3059,9099510
749996283729883136,768,2890,9099510
749981277374128128,2314,4851,9099510
749774190421639168,1243,4431,9099510
749417653287129088,1534,5789,9099510
749403093750648834,499,2477,9099510
749395845976588288,3222,8106,9099510
749317047558017024,2084,5182,9099510
749075273010798592,1925,5449,9099510
749064354620928000,1434,4566,9099510
749036806121881602,742,2939,9099510
748977405889503236,3185,10209,9099510
748932637671223296,2101,5497,9099510
748705597323898880,892,2633,9099510
748699167502000129,1481,4494,9099510
748692773788876800,1244,4005,9099510
748575535303884801,1849,5748,9099510
748568946752774144,626,2088,9099510
748346686624440324,1145,4952,9099510
748337862848962560,3823,7188,9099510
748324050481647620,711,3512,9099510
748307329658011649,666,3508,9099510
748220828303695873,7249,13357,9099510
747963614829678593,1995,5470,9099111
747933425676525569,2398,6274,9099510
747885874273214464,897,2769,9099510
747844099428986880,692,2674,9099510
747816857231626240,1084,4578,9099510
747651430853525504,143,1293,9099510
747648653817413632,5434,12185,9099510
747600769478692864,529,2202,9099510
747594051852075008,967,3473,9099510
747512671126323200,1506,5221,9099510
747461612269887489,972,3659,9099510
747439450712596480,1781,5111,9099510
747242308580548608,2703,0,9099510
747219827526344708,1467,4972,9099510
747204161125646336,848,3180,9099510
747103485104099331,3696,9030,9099510
746906459439529985,274,2760,9099510
746872823977771008,1988,5667,9099510
746818907684614144,1628,5028,9099510
746790600704425984,1494,4601,9099510
746757706116112384,3644,9019,9099510
746726898085036033,1669,5721,9099510
746542875601690625,1768,4764,9099510
746521445350707200,916,0,9099510
746507379341139972,1005,4411,9099510
746369468511756288,1519,5870,9099510
746131877086527488,2035,6502,9099510
746056683365994496,759,3383,9099510
745789745784041472,986,3759,9099510
745712589599014916,2170,6613,9099510
745433870967832576,2362,6668,9099510
745422732645535745,2238,8079,9099510
745314880350101504,2541,6745,9099510
745074613265149952,3253,7416,9099510
745057283344719872,2085,6871,9099510
744995568523612160,574,2793,9099510
744971049620602880,2485,7428,9099510
744709971296780288,1468,5315,9099510
744334592493166593,1972,6421,9099510
744234799360020481,72132,147108,9099510
744223424764059648,335,1551,9099510
743980027717509120,1028,3955,9099510
743895849529389061,900,3452,9099510
743835915802583040,1923,0,9099510
743609206067040256,1294,4224,9099510
743595368194129920,6071,17247,9099510
743545585370791937,882,3332,9099510
743510151680958465,3480,7520,9099510
743253157753532416,1142,3997,9099510
743222593470234624,1784,5843,9099510
743210557239623680,1265,3610,9099510
742534281772302336,3339,6661,9099510
742528092657332225,1827,4172,9099510
742465774154047488,3669,6851,9099510
742423170473463808,3485,9257,9099510
742385895052087300,1822,6402,9099510
742161199639494656,1269,4065,9099510
742150209887731712,1437,4801,9099510
741793263812808706,1405,4281,9099510
741743634094141440,2556,7688,9099510
741438259667034112,760,3474,9099510
741303864243200000,2990,8287,9099510
741099773336379392,5131,9379,9099510
741067306818797568,2875,9017,9099510
740995100998766593,2525,5951,9099510
740711788199743490,883,3192,9099510
740699697422163968,721,2695,9099510
740676976021798912,6341,17129,9099510
740373189193256964,12365,33057,9099510
740365076218183684,396,2294,9099510
740359016048689152,808,3091,9099510
740214038584557568,1822,6295,9099510
739979191639244800,5478,18809,9099510
739932936087216128,999,3822,9099510
739844404073074688,806,3587,9099510
739623569819336705,1266,3549,9099510
739606147276148736,1529,5071,9099510
739544079319588864,19650,37060,9099510
739485634323156992,2688,6702,9099510
739238157791694849,53844,108908,9099510
738891149612572673,6,95,9099510
738885046782832640,1061,3557,9099510
738883359779196928,733,3095,9099510
738537504001953792,1428,4778,9099510
738402415918125056,761,3056,9099510
738184450748633089,1134,4048,9099510
738166403467907072,3094,8231,9099510
738156290900254721,594,2329,9099510
737826014890496000,1637,4935,9099510
737800304142471168,3219,9422,9099510
737678689543020544,1226,4725,9099510
737445876994609152,4136,9631,9099510
737322739594330112,750,3378,9099510
737310737551491075,6872,13750,9099510
736736130620620800,1584,3964,9099555
736392552031657984,6797,16633,9099510
736365877722001409,1142,3739,9099510
736225175608430592,2595,7626,9099510
736010884653420544,2749,7372,9099510
735991953473572864,1050,3351,9099510
735648611367784448,1033,3799,9099510
735635087207878657,2183,5772,9099510
735274964362878976,4639,12249,9099510
735256018284875776,821,3129,9099510
735137028879360001,900,2943,9099510
734912297295085568,490,2588,9099510
734787690684657664,5874,11769,9099111
734776360183431168,496,2367,9099510
734559631394082816,363,1399,9099510
733828123016450049,729,3349,9099510
733822306246479872,952,3457,9099510
733482008106668032,869,2926,9099510
733460102733135873,1165,3928,9099510
733109485275860992,15823,50189,9099555
732732193018155009,492,2276,9099510
732726085725589504,817,3349,9099510
732585889486888962,724,3425,9099510
732375214819057664,2323,7566,9099510
732005617171337216,4970,13955,9099510
731285275100512256,924,3287,9099510
731156023742988288,1170,3603,9099510
730924654643314689,1832,5752,9099510
730573383004487680,1962,4552,9099510
730427201120833536,960,3267,9099510
730211855403241472,977,3564,9099510
730196704625098752,1732,4510,9099510
729854734790754305,1038,3787,9099510
729838605770891264,349,1627,9099510
729823566028484608,1151,3713,9099510
729463711119904772,2140,5411,9099510
729113531270991872,295,1760,9099510
728986383096946689,749,2935,9099510
728760639972315136,1578,4366,9099510
728751179681943552,628,2595,9099510
728653952833728512,962,3103,9099510
728409960103686147,1858,4594,9099510
728387165835677696,889,3481,9099510
728046963732717569,1110,4013,9099510
728035342121635841,1546,4256,9099510
728015554473250816,1017,3867,9099510
727685679342333952,586,2795,9099510
727644517743104000,1622,5491,9099510
727524757080539137,1114,4194,9099510
727314416056803329,689,3121,9099510
727286334147182592,764,2872,9099510
727175381690781696,1272,3651,9099510
727155742655025152,1221,3386,9099510
726935089318363137,2259,6432,9099510
726887082820554753,1397,3597,9099111
726828223124897792,937,3355,9099510
726224900189511680,1060,4157,9099510
725842289046749185,2468,6641,9099510
725786712245440512,1269,3917,9099510
725729321944506368,1643,4872,9099510
725458796924002305,568,1327,9099510
724983749226668032,1195,3506,9099510
724771698126512129,578,2201,9099510
724405726123311104,1544,4951,9099510
724049859469295616,1653,4055,9099510
724046343203856385,521,2504,9099510
724004602748780546,1418,3914,9099510
723912936180330496,1151,3660,9099510
723688335806480385,2695,7180,9099510
723673163800948736,830,2842,9099510
723179728551723008,1727,4945,9099510
722974582966214656,1459,3840,9099510
722613351520608256,1524,4656,9099510
721503162398597120,1677,4310,9099510
721001180231503872,567,2380,9099510
720785406564900865,715,2894,9099510
720775346191278080,597,2303,9099510
720415127506415616,1392,3877,9099510
720389942216527872,2308,5968,9099510
720340705894408192,903,2677,9099510
720059472081784833,1042,3612,9099510
720043174954147842,1863,4652,9099510
719991154352222208,1616,4558,9099510
719704490224398336,1320,4263,9099510
719551379208073216,1757,4737,9099510
719367763014393856,700,2635,9099510
719339463458033665,1144,4178,9099510
719332531645071360,883,3235,9099510
718971898235854848,1002,3263,9099510
718939241951195136,1619,4904,9099511
718631497683582976,7396,17685,9099511
718613305783398402,440,2301,9099511
718540630683709445,944,2293,9099511
718460005985447936,485,2539,9099511
718454725339934721,1402,4572,9099511
718246886998687744,459,1793,9099511
718234618122661888,928,3634,9099511
717841801130979328,556,2312,9099511
717790033953034240,1009,2677,9099511
717537687239008257,1704,5426,9099511
717428917016076293,417,1517,9099511
717421804990701568,774,2938,9099511
717047459982213120,1775,5897,9099511
717009362452090881,889,3038,9099511
716802964044845056,1078,4034,9099511
716791146589110272,1472,7776,9099511
716730379797970944,404,1157,9099511
716447146686459905,5433,12244,9099511
716439118184652801,196,2245,9099511
716285507865542656,979,2606,9099511
716080869887381504,1752,6367,9099511
715928423106027520,812,2992,9099511
715758151270801409,1318,3484,9099511
715733265223708672,1566,4382,9099511
715704790270025728,528,2610,9099511
715696743237730304,1193,3682,9099511
715680795826982913,1480,4030,9099510
715360349751484417,1444,5127,9099510
715342466308784130,638,2854,9099510
715220193576927233,603,2267,9099510
715200624753819648,1734,4848,9099510
715009755312439296,1135,3894,9099510
714982300363173890,956,3498,9099510
714962719905021952,3934,6895,9099510
714957620017307648,1304,3893,9099510
714631576617938945,924,3078,9099510
714606013974974464,856,3415,9099510
714485234495041536,1039,2505,9099510
714258258790387713,682,2866,9099510
714251586676113411,778,3090,9099510
714214115368108032,813,2146,9099510
714141408463036416,1310,4071,9099510
713919462244790272,737,3096,9099510
713909862279876608,499,1782,9099510
713900603437621249,680,2669,9099510
713761197720473600,1262,4556,9099510
713411074226274305,1209,4166,9099510
713177543487135744,2652,6775,9099510
713175907180089344,1360,4169,9099510
712809025985978368,6208,17878,9099511
712717840512598017,4600,11548,9099511
712668654853337088,1123,3897,9099511
712438159032893441,1447,4999,9099511
712309440758808576,25,223,9099511
712097430750289920,960,3547,9099511
712092745624633345,833,2760,9099511
712085617388212225,450,3078,9099511
712065007010385924,582,2105,9099511
711998809858043904,121,0,9099511
711968124745228288,2139,7554,9099511
711743778164514816,925,2672,9099511
711732680602345472,3773,8247,9099511
711694788429553666,16998,30827,9099511
711652651650457602,840,3619,9099511
711363825979756544,1048,3389,9099511
711306686208872448,687,3105,9099511
711008018775851008,571,2808,9099511
710997087345876993,1282,4292,9099511
710844581445812225,635,2398,9099511
710833117892898816,493,2520,9099511
710658690886586372,527,2180,9099511
710609963652087808,2201,4504,9099511
710588934686908417,1734,4261,9099511
710296729921429505,684,2245,9099511
710283270106132480,490,2035,9099511
710272297844797440,1166,4230,9099511
710269109699739648,1035,2245,9099511
710153181850935296,832,2737,9099511
710140971284037632,825,2570,9099511
710117014656950272,1834,5115,9099511
709918798883774466,1009,3285,9099556
709901256215666688,96,621,9099511
709852847387627521,1114,3289,9099511
709566166965075968,1108,3328,9099511
709556954897764353,996,3083,9099511
709519240576036864,223,1408,9099511
709449600415961088,532,2070,9099511
709409458133323776,640,2486,9099511
709225125749587968,531,2254,9099511
709207347839836162,5316,11659,9099511
709198395643068416,601,2305,9099511
709179584944730112,627,1893,9099511
709158332880297985,376,1909,9099511
709042156699303936,1517,4432,9099511
708853462201716736,607,1697,9099511
708845821941387268,828,2783,9099511
708834316713893888,466,1584,9099511
708810915978854401,6406,15491,9099511
708738143638450176,759,2587,9099511
708711088997666817,660,2378,9099511
708479650088034305,635,2392,9099511
708469915515297792,757,2912,9099511
708400866336894977,9291,14939,9099511
708356463048204288,1229,3360,9099511
708349470027751425,689,2225,9099511
708149363256774660,1442,4061,9099511
708130923141795840,797,3170,9099511
708119489313951744,913,2522,9099511
708109389455101952,517,1835,9099511
708026248782585858,1795,4141,9099511
707995814724026368,1043,2928,9099511
707983188426153984,2,46,9099511
707969809498152960,890,2535,9099511
707776935007539200,890,3083,9099511
707741517457260545,565,2335,9099511
707738799544082433,2256,3814,9099511
707693576495472641,931,3187,9099511
707629649552134146,804,2407,9099511
707610948723478529,5857,15948,9099511
707420581654872064,650,2114,9099511
707411934438625280,558,2163,9099511
707387676719185920,1180,3287,9099511
707377100785885184,1002,3068,9099511
707315916783140866,592,2328,9099511
707297311098011648,724,2622,9099511
707059547140169728,630,2443,9099511
707038192327901184,731,2050,9099511
707021089608753152,1253,3818,9099511
707014260413456384,554,2164,9099511
706904523814649856,7269,13677,9099511
706901761596989440,539,1914,9099511
706681918348251136,905,3097,9099511
706644897839910912,1012,2396,9099511
706593038911545345,592,2029,9099511
706538006853918722,1334,3261,9099511
706516534877929472,954,2937,9099511
706346369204748288,863,3246,9099511
706310011488698368,7304,19931,9099511
706291001778950144,447,1599,9099511
706265994973601792,864,2570,9099511
706169069255446529,2046,3667,9099511
706166467411222528,1491,4819,9099511
706153300320784384,351,1391,9099511
705975130514706432,675,2917,9099511
705970349788291072,823,2990,9099511
705898680587526145,510,2234,9099511
705786532653883392,480,1828,9099511
705591895322394625,1061,2971,9099511
705475953783398401,852,2801,9099511
705442520700944385,1492,4134,9099511
705428427625635840,1554,3580,9099511
705239209544720384,693,2819,9099511
705223444686888960,738,2421,9099511
705102439679201280,483,2012,9099511
705066031337840642,564,2049,9099511
704871453724954624,1042,4034,9099511
704859558691414016,493,2117,9099511
704847917308362754,1407,4780,9099511
704819833553219584,914,2480,9099511
704761120771465216,2703,6249,9099511
704499785726889984,928,2719,9099511
704491224099647488,73,703,9099511
704480331685040129,1002,3202,9099511
704364645503647744,3294,7478,9099511
704347321748819968,322,1479,9099511
704134088924532736,420,1412,9099511
704113298707505153,532,1748,9099511
704054845121142784,861,2758,9099511
703774238772166656,414,1743,9099511
703769065844768768,1046,3063,9099511
703631701117943808,617,2407,9099511
703611486317502464,1417,3614,9099511
703425003149250560,1260,3557,9099511
703407252292673536,642,2299,9099511
703382836347330562,1053,3279,9099511
703356393781329922,357,1807,9099511
703268521220972544,505,1858,9099511
703079050210877440,2867,6946,9099511
703041949650034688,11541,24766,9099511
702932127499816960,670,2416,9099511
702899151802126337,418,1509,9099511
702684942141153280,985,3043,9099511
702671118226825216,520,2053,9099511
702598099714314240,3190,11509,9099511
702539513671897089,894,2706,9099511
702332542343577600,1428,2980,9099511
702321140488925184,973,3091,9099511
702276748847800320,713,2321,9099511
702217446468493312,1248,4485,9099511
701981390485725185,915,3235,9099511
701952816642965504,949,3614,9099511
701889187134500865,1291,3326,9099511
701805642395348998,1543,3196,9099511
701601587219795968,427,1973,9099511
701570477911896070,870,2638,9099511
701545186879471618,570,2508,9099511
701214700881756160,4741,11488,9099511
700890391244103680,525,2085,9099511
700864154249383937,580,2442,9099511
700847567345688576,461,2321,9099511
700796979434098688,875,2290,9099511
700747788515020802,8618,21385,9099511
700518061187723268,739,2452,9099511
700505138482569216,536,2151,9099511
700462010979500032,1654,3862,9099511
700167517596164096,673,2479,9099511
700151421916807169,627,2099,9099511
700143752053182464,2509,7059,9099511
700062718104104960,631,2484,9099511
700029284593901568,542,1952,9099511
700002074055016451,1242,3093,9099511
699801817392291840,876,2826,9099511
699788877217865730,479,2100,9099511
699779630832685056,1140,2562,9099511
699775878809702401,559,1844,9099511
699691744225525762,4258,9638,9099511
699446877801091073,2440,5618,9099511
699434518667751424,476,2056,9099511
699423671849451520,298,1275,9099511
699413908797464576,584,1965,9099511
699370870310113280,403,1783,9099511
699323444782047232,797,2953,9099511
699088579889332224,579,2122,9099511
699079609774645248,599,2298,9099511
699072405256409088,1105,2782,9099511
699060279947165696,1666,3518,9099511
699036661657767936,1121,2446,9099511
698989035503689728,894,3131,9099511
698953797952008193,850,2529,9099511
698907974262222848,571,2386,9099511
698710712454139905,630,2316,9099511
698703483621523456,346,1347,9099511
698635131305795584,322,1219,9099511
698549713696649216,575,2193,9099511
698355670425473025,409,1734,9099511
698342080612007937,893,2122,9099511
698262614669991936,1838,4483,9099511
698195409219559425,5554,15795,9099511
698178924120031232,691,2640,9099511
697995514407682048,313,1436,9099511
697990423684476929,1197,3080,9099511
697943111201378304,628,2237,9099511
697881462549430272,1076,2843,9099511
697630435728322560,507,1629,9099511
697616773278015490,938,2936,9099511
697596423848730625,1166,2825,9099511
697575480820686848,469,1924,9099511
697516214579523584,1026,1914,9099511
697482927769255936,622,2282,9099511
697463031882764288,1296,3229,9099511
697270446429966336,1746,4443,9099511
697259378236399616,924,3102,9099511
697255105972801536,1080,2878,9099511
697242256848379904,627,2376,9099511
696900204696625153,960,2966,9099511
696894894812565505,633,2203,9099511
696886256886657024,1659,4538,9099511
696877980375769088,659,2296,9099511
696754882863349760,334,1393,9099511
696744641916489729,862,1933,9099511
696713835009417216,600,2224,9099511
696518437233913856,1601,3689,9099511
696490539101908992,132,1150,9099511
696488710901260288,951,2358,9099511
696405997980676096,1071,3006,9099511
696100768806522880,599,1813,9099511
695816827381944320,1073,2814,9099511
695794761660297217,723,2976,9099511
695767669421768709,681,1742,9099112
695629776980148225,1943,4286,9099511
695446424020918272,1693,4164,9099511
695409464418041856,3335,8156,9099511
695314793360662529,1332,3394,9099511
695095422348574720,567,2501,9099511
695074328191332352,1021,2665,9099511
695064344191721472,538,1504,9099511
695051054296211456,735,2485,9099511
694925794720792577,847,2538,9099511
694905863685980160,866,2584,9099511
694669722378485760,13345,33674,9099511
694356675654983680,264,1419,9099511
694352839993344000,560,1905,9099511
694342028726001664,449,1497,9099511
694329668942569472,465,1871,9099511
694206574471057408,1894,3899,9099511
694183373896572928,861,2770,9099511
694001791655137281,945,3203,9099511
693993230313091072,374,1772,9099511
693942351086120961,339,1648,9099511
693647888581312512,536,2528,9099511
693644216740769793,116,1290,9099511
693642232151285760,387,2398,9099511
693629975228977152,742,2298,9099511
693622659251335168,345,1444,9099511
693590843962331137,1820,4750,9099511
693582294167244802,230,1552,9099511
693486665285931008,585,1667,9099511
693280720173801472,1150,3147,9099511
693267061318012928,746,2240,9099511
693262851218264065,463,2070,9099511
693231807727280129,693,2726,9099511
693155686491000832,2974,7408,9099511
693109034023534592,563,1600,9099511
693095443459342336,422,1745,9099511
692919143163629568,711,2554,9099511
692905862751522816,816,2279,9099511
692901601640583168,556,1649,9099511
692894228850999298,734,2124,9099511
692828166163931137,826,2711,9099511
692752401762250755,3384,6404,9099511
692568918515392513,1433,4096,9099511
692535307825213440,1264,2958,9099511
692530551048294401,380,1737,9099511
692423280028966913,204,1396,9099511
692417313023332352,3207,8813,9099511
692187005137076224,762,2382,9099511
692158366030913536,740,2013,9099511
692142790915014657,362,1541,9099511
692041934689402880,1170,3178,9099511
692017291282812928,893,2727,9099511
691820333922455552,1533,3730,9099511
691793053716221953,3926,7629,9099511
691756958957883396,916,2655,9099511
691675652215414786,472,1834,9099511
691483041324204033,516,2242,9099511
691459709405118465,1047,3798,9099511
691444869282295808,775,2478,9099511
691416866452082688,7083,18183,9099511
691321916024623104,617,2432,9099511
691096613310316544,822,2808,9099511
691090071332753408,315,1629,9099511
690989312272396288,2671,5557,9099511
690959652130045952,1141,3373,9099511
690938899477221376,1795,3836,9099511
690932576555528194,937,3087,9099511
690735892932222976,1180,3562,9099511
690728923253055490,479,2040,9099511
690690673629138944,767,2191,9099511
690649993829576704,255,1227,9099511
690607260360429569,15,284,9099511
690597161306841088,561,1825,9099511
690400367696297985,420,1780,9099511
690374419777196032,787,3034,9099511
690360449368465409,817,2495,9099511
690348396616552449,479,1399,9099511
690248561355657216,380,1575,9099556
690021994562220032,947,2640,9099511
690015576308211712,680,2353,9099511
690005060500217858,1567,3442,9099511
689999384604450816,338,1333,9099511
689993469801164801,420,1374,9099511
689977555533848577,418,1290,9099511
689905486972461056,644,2312,9099511
689877686181715968,1075,2859,9099511
689835978131935233,702,2049,9099511
689661964914655233,870,3044,9099511
689659372465688576,3575,9719,9099511
689623661272240129,596,2078,9099511
689599056876867584,5135,10965,9099511
689557536375177216,421,1937,9099511
689517482558820352,1326,3198,9099511
689289219123089408,872,2116,9099511
689283819090870273,1027,3074,9099511
689280876073582592,653,1862,9099511
689275259254616065,233,1080,9099511
689255633275777024,1003,2406,9099511
689154315265683456,921,2901,9099511
689143371370250240,468,1896,9099511
688916208532455424,795,2543,9099511
688908934925697024,712,1974,9099511
688898160958271489,725,1967,9099511
688894073864884227,635,2106,9099511
688828561667567616,338,1296,9099511
688804835492233216,175,906,9099511
688789766343622656,618,2093,9099511
688547210804498433,650,2439,9099511
688519176466644993,678,2191,9099511
688385280030670848,4166,8711,9099511
688211956440801280,780,2118,9099112
